date;US;Brazil;India;Russia;Spain;United Kingdom;Italy;Peru;Iran;Mexico;France;Germany;Chile;South Africa;Turkey;Pakistan;Saudi Arabia;Colombia;China;Bangladesh;Canada;Argentina;Qatar;Belgium;Indonesia;Ecuador;Sweden;Iraq;Netherlands;Egypt;Philippines;Belarus;Ukraine;United Arab Emirates;Portugal;Kuwait;Kazakhstan;Singapore;Israel;Oman;Switzerland;Dominican Republic;Bolivia;Panama;Poland;Romania;Ireland;Japan;Bahrain;Afghanistan;Nigeria;Guatemala;Armenia;Austria;Honduras;Ghana;Serbia;Algeria;Korea, South;Azerbaijan;Morocco;Moldova;Denmark;Czechia;Kyrgyzstan;Australia;Uzbekistan;Cameroon;Nepal;Norway;Kenya;Venezuela;Malaysia;Cote d'Ivoire;Ethiopia;El Salvador;Costa Rica;Finland;Sudan;Bosnia and Herzegovina;Senegal;Bulgaria;North Macedonia;Luxembourg;Congo (Kinshasa);West Bank and Gaza;Guinea;Tajikistan;Madagascar;Gabon;Haiti;Hungary;Greece;Kosovo;Djibouti;Croatia;Thailand;Mauritania;Albania;Paraguay;Lebanon;Zambia;Central African Republic;Maldives;Cuba;Somalia;Equatorial Guinea;Estonia;Iceland;Lithuania;Slovenia;Slovakia;Sri Lanka;Nicaragua;Libya;Mali;New Zealand;Malawi;Congo (Brazzaville);South Sudan;Guinea-Bissau;Tunisia;Zimbabwe;Montenegro;Cabo Verde;Latvia;Eswatini;Sierra Leone;Cyprus;Diamond Princess;Niger;Uruguay;Rwanda;Burkina Faso;Jordan;Mozambique;Andorra;Georgia;Benin;Namibia;Yemen;Malta;Suriname;San Marino;Uganda;Chad;Jamaica;Liberia;Togo;Sao Tome and Principe;Taiwan*;Angola;Tanzania;Vietnam;Syria;Mauritius;Botswana;Gambia;Bahamas;Burma;Guyana;Lesotho;Comoros;Trinidad and Tobago;Mongolia;Cambodia;Burundi;Brunei;Eritrea;Monaco;Barbados;Liechtenstein;Belize;Bhutan;Seychelles;Antigua and Barbuda;Papua New Guinea;Saint Vincent and the Grenadines;Timor-Leste;Grenada;Fiji;Saint Lucia;Laos;Dominica;Saint Kitts and Nevis;Holy See;MS Zaandam;Western Sahara
2020-05-24;1651289;363211;138536;344481;235772;247037;229858;119959;135701;68620;182709;180328;83996;22583;156827;56349;72560;21175;84095;33610;86106;12076;43714;57092;22271;36756;33459;4469;45437;17265;14035;36198;20986;29485;30623;21302;8531;31616;16717;7770;30736;14801;6263;10926;21326;18070;24639;16451;9138;10582;7839;3424;6661;16503;3950;6683;11159;8306;11206;4122;7433;7093;11559;8955;1403;7114;3164;4890;603;8352;1214;1121;7245;2376;582;1915;930;6579;3820;2401;3047;2427;1978;3992;2141;423;3275;2929;527;1934;865;3741;2878;1032;2270;2244;3040;237;998;862;1114;920;604;1371;1941;1594;960;1823;1804;1623;1468;1509;1141;279;75;1030;1504;83;487;655;1114;1051;56;324;380;1047;250;707;935;712;945;769;327;814;708;194;762;730;191;21;222;610;11;665;198;675;552;265;381;251;441;69;509;325;86;334;35;25;100;201;135;2;87;116;141;124;42;141;39;98;92;82;18;24;11;25;8;18;24;22;18;18;19;16;15;12;9;9
2020-05-25;1670280;374898;144950;353427;235400;248650;230158;123979;137724;71105;183067;180600;88891;23615;157814;57705;74795;21981;84102;35585;87119;12628;45465;57342;22750;37355;33843;4632;45647;17967;14319;37144;21245;30307;30788;21967;8969;31960;16734;7770;30746;15073;6660;11183;21631;18283;24698;16472;9171;11173;8068;3760;7113;16539;4189;6808;11193;8503;11225;4271;7532;7147;11586;9002;1433;7126;3189;4890;682;8364;1286;1177;7417;2423;655;1983;951;6599;3976;2406;3130;2433;1999;3993;2297;423;3275;3100;542;2135;958;3756;2882;1038;2468;2244;3042;262;1004;865;1119;920;652;1395;1947;1689;1043;1824;1804;1635;1469;1511;1182;279;75;1059;1504;101;487;806;1178;1051;56;324;390;1049;256;735;937;712;951;787;336;832;711;209;763;731;191;21;233;611;11;666;222;687;556;265;386;299;441;70;509;326;106;334;35;25;100;203;137;2;87;116;141;124;42;141;39;98;92;82;18;27;11;25;8;18;24;23;18;18;19;16;15;12;9;9
2020-05-26;1689163;391222;150793;362342;236259;250309;230555;129751;139511;74560;182847;181200;92855;24264;158762;59151;76726;23003;84103;36751;88090;13228;47207;57455;23165;37355;34440;4848;45780;18756;14669;38059;21584;31086;31007;22575;8969;32343;16757;8118;30761;15264;7136;11447;22074;18429;24735;16502;9366;11831;8344;3954;7402;16557;4401;7117;11227;8697;11265;4403;7577;7305;11627;9050;1468;7139;3290;5436;772;8383;1348;1211;7604;2477;701;2042;956;6628;3976;2416;3161;2443;2014;3995;2403;429;3275;3266;586;2238;1174;3771;2892;1038;2468;2244;3045;268;1029;877;1140;920;671;1438;1963;1711;1043;1834;1804;1639;1469;1513;1319;759;77;1077;1504;101;487;806;1178;1051;56;324;390;1053;261;754;939;712;952;789;339;832;718;213;763;732;208;21;249;611;11;666;253;700;564;266;391;441;441;70;509;327;121;334;35;25;100;206;139;2;87;116;141;124;42;141;39;98;92;82;18;27;11;25;8;18;24;23;18;18;19;16;15;12;9;9
2020-05-27;1707445;411821;158086;370680;236259;252118;231139;135905;141591;78023;183038;181524;97183;25937;159797;61227;78541;24104;84106;38292;88989;13933;48947;57592;23851;38103;35088;5135;45970;19666;15049;38956;21905;31969;31292;23267;9304;32876;16793;8373;30776;15723;7768;11728;22473;18594;24803;16528;9692;12456;8733;4145;7774;16591;4640;7303;11275;8857;11344;4568;7601;7537;11680;9086;1520;7150;3369;5436;886;8401;1471;1245;7619;2556;731;2109;984;6692;4346;2435;3253;2460;2039;4001;2546;434;3275;3424;612;2319;1320;3793;2903;1047;2697;2244;3054;292;1050;884;1161;1057;702;1457;1974;1731;1043;1840;1805;1647;1471;1515;1469;759;99;1116;1504;101;571;994;1195;1051;132;324;390;1057;272;782;939;712;952;803;346;845;720;227;763;735;210;22;256;612;12;667;281;715;569;266;395;443;441;71;509;327;121;334;35;25;100;206;139;2;87;116;148;124;42;141;39;98;92;82;18;28;11;25;8;18;24;23;18;18;19;16;15;12;9;9
2020-05-28;1730260;438238;165386;379051;237906;253854;231732;141779;143849;81400;186364;182196;101837;27403;160979;64028;80185;25366;84106;40321;89976;14702;50914;57849;24538;38471;35727;5457;46152;20793;15588;39858;22382;32532;31596;24112;9576;33249;16872;9009;30796;16068;8387;12131;22825;18791;24841;16598;10052;13036;8915;4348;8216;16628;4752;7303;11300;8997;11402;4759;7643;7725;11712;9140;1594;7165;3444;5436;1042;8411;1618;1325;7629;2641;831;2194;1000;6743;4346;2462;3348;2477;2077;4008;2660;446;3553;3563;656;2431;1320;3816;2906;1048;2914;2245;3065;346;1076;900;1168;1057;755;1513;1983;1828;1043;1851;1805;1656;1473;1520;1530;759;105;1194;1504;203;571;994;1195;1068;149;324;390;1061;279;812;941;712;955;811;349;847;728;233;763;738;210;22;278;616;12;670;317;726;569;269;422;458;441;74;509;327;122;334;35;25;101;206;150;2;87;116;161;124;42;141;39;98;92;82;18;31;11;25;8;25;24;23;18;18;19;16;15;12;9;9
2020-05-29;1754764;465166;173491;387623;238564;255362;232248;148285;146668;84627;186923;182922;105532;29240;162120;66457;81766;26688;84123;42844;90909;15419;52907;58061;25216;38571;36476;5873;46328;22082;16634;40764;22811;33170;31946;25184;9932;33860;16987;9820;30828;16531;8731;12531;23155;18982;24876;16673;10449;13659;9302;4607;8676;16655;4752;7616;11354;9134;11441;4989;7714;7896;11793;9196;1662;7184;3468;5436;1212;8422;1745;1370;7732;2750;968;2278;1022;6776;4521;2485;3429;2485;2129;4012;2833;446;3656;3686;698;2613;1584;3841;2909;1052;2914;2245;3076;423;1099;917;1172;1057;874;1591;2005;1828;1306;1859;1805;1662;1473;1520;1558;759;118;1226;1504;273;571;994;1256;1071;149;324;405;1064;279;829;942;712;955;816;355;847;730;234;764;746;224;23;283;616;12;671;329;759;575;273;428;463;442;81;509;328;122;335;35;25;102;207;150;2;87;116;179;124;42;141;39;98;92;82;18;31;11;25;8;26;24;23;18;18;19;16;15;12;9;9
2020-05-30;1779214;498440;181827;396575;239228;256469;232664;155671;148950;87512;188752;183189;118720;30967;163103;69496;83384;28236;84128;44608;91681;16214;55262;58186;25773;38571;37113;6179;46460;23449;17224;41658;23204;33896;32203;26192;10382;34366;17012;10423;30845;16908;9592;13018;23571;19133;24929;16716;10793;14525;9855;4739;8927;16685;5094;7768;11381;9267;11468;5246;7780;8098;11833;9230;1722;7192;3546;5904;1401;8437;1888;1459;7762;2799;1063;2395;1047;6826;4800;2494;3535;2499;2164;4016;2966;447;3706;3807;758;2655;1865;3867;2915;1064;3194;2246;3077;483;1122;964;1191;1057;962;1672;2025;1916;1306;1865;1806;1670;1473;1521;1620;759;130;1250;1504;279;571;994;1256;1076;174;324;421;1065;283;852;944;712;956;821;359;847;734;244;764;757;224;23;310;618;14;671;413;759;581;280;433;479;442;84;509;328;122;335;35;25;102;224;152;2;106;117;179;125;63;141;39;99;92;82;18;33;11;25;8;26;24;23;18;18;19;16;15;12;9;9
2020-05-31;1799124;514849;190609;405843;239479;257539;232997;164476;151466;90664;189009;183410;123550;32683;163942;72460;85261;29383;84146;47153;92479;16851;56910;58381;26473;39098;37542;6439;46645;24985;18086;42556;23672;34557;32500;27043;10858;34884;17071;11437;30862;17285;9982;13463;23786;19257;24990;16751;11398;15205;10162;5087;9282;16731;5202;8070;11412;9394;11503;5494;7807;8251;11869;9268;1748;7202;3623;5904;1572;8440;1962;1510;7819;2833;1172;2517;1056;6859;5026;2510;3645;2513;2226;4018;3070;448;3706;3930;771;2655;2124;3876;2917;1070;3354;2246;3081;530;1137;986;1220;1057;1011;1773;2045;1976;1306;1869;1806;1675;1473;1521;1633;759;156;1265;1504;284;611;994;1256;1077;178;324;435;1066;285;861;944;712;958;823;370;847;739;254;764;783;232;24;323;618;23;671;417;778;586;288;442;483;442;86;509;328;122;335;35;25;102;224;153;2;106;117;179;125;63;141;39;99;92;82;18;43;11;26;8;26;24;23;18;18;19;16;15;12;9;9
2020-06-01;1816479;526447;198370;414328;239638;258983;233197;170039;154445;93435;189348;183594;129020;34357;164769;76398;87142;30493;84154;49534;93288;17415;58433;58517;26940;39098;37814;6868;46749;26384;18638;43403;24562;35192;32700;27762;11308;35292;17169;12223;30871;17572;10531;13837;24165;19398;25062;16787;11871;15750;10578;5336;9492;16733;5362;8070;11430;9513;11541;5662;7833;8360;11899;9302;1817;7221;3702;6397;1811;8446;2021;1662;7857;2951;1257;2582;1084;6885;5173;2524;3739;2519;2315;4019;3195;449;3844;4013;826;2655;2226;3892;2918;1083;3569;2246;3082;588;1143;995;1233;1089;1069;1829;2083;2023;1306;1870;1806;1678;1473;1522;1643;759;168;1315;1504;336;611;994;1339;1084;203;324;458;1066;293;865;949;712;958;825;377;847;746;254;765;794;243;25;354;619;44;671;457;790;588;296;443;484;443;86;509;328;123;335;38;25;102;228;153;2;106;117;185;125;63;141;39;99;92;82;18;43;11;26;8;26;24;23;18;18;19;16;15;12;9;9
2020-06-02;1837374;555383;207191;423186;239932;260453;233515;178165;157562;97326;188582;183879;132548;35812;165555;80463;89011;31833;84161;52445;93960;18319;60259;58615;27549;40414;38589;7387;46852;27536;18997;44255;24895;35788;32895;28649;11571;35836;17285;12799;30874;17752;10991;14095;24395;19517;25066;16837;12311;16509;10819;5586;10009;16759;5527;8297;11454;9626;11590;5935;7866;8548;11934;9364;1845;7229;3760;6585;2099;8455;2093;1819;7877;3024;1344;2653;1105;6887;5310;2535;3836;2538;2391;4020;3326;451;3886;4100;845;2803;2226;3921;2937;1110;3779;2246;3083;668;1164;1013;1242;1089;1069;1841;2092;2089;1306;1870;1806;1682;1475;1522;1683;1118;182;1351;1504;358;611;994;1339;1086;206;324;466;1071;294;896;952;712;960;826;384;881;755;307;844;796;244;25;399;620;54;672;489;803;590;311;445;484;443;86;509;328;123;335;40;25;102;232;153;2;132;117;185;125;63;141;39;99;92;82;18;47;11;26;8;26;24;23;18;18;19;18;15;12;9;9
2020-06-03;1857332;584016;216824;431715;240326;261802;233836;178914;160696;101238;188934;184121;137490;37525;166422;85264;91182;33354;84160;55140;94641;19268;62160;58685;28233;40966;40803;8168;46939;28615;19748;45116;25385;36359;33261;29359;12067;36405;17377;13537;30893;18040;11638;14609;24687;19669;25111;16867;12815;17267;11166;5760;10524;16771;5690;8548;11523;9733;11629;6260;7922;8795;11971;9438;1871;7240;3843;6585;2300;8477;2216;1952;7970;3110;1486;2705;1157;6911;5499;2551;3932;2560;2492;4024;3495;457;3933;4191;908;2902;2507;3931;2937;1123;3935;2246;3084;745;1184;1070;1256;1089;1173;1850;2107;2146;1306;1880;1806;1684;1477;1525;1749;1118;196;1386;1504;369;611;994;1339;1087;222;324;477;1079;295;909;958;712;961;828;397;884;757;316;851;800;244;25;419;622;74;674;507;820;591;316;452;484;443;86;509;328;123;335;40;26;102;233;153;4;132;117;185;125;63;141;39;99;92;82;18;47;11;26;8;26;24;23;18;18;19;18;15;12;9;9
2020-06-04;1878683;614941;226713;440538;240660;263040;234013;183198;164270;105680;189701;184472;142154;40792;167410;89249;93157;35120;84171;57563;95269;20197;63741;58767;28818;40966;41883;8840;47148;29767;20382;45981;25981;37018;33592;29921;12067;36922;17495;14316;30913;18319;12245;15044;25048;19907;25142;16911;13296;18054;11516;6154;11221;16805;5880;8885;11571;9831;11668;6522;8003;9018;12011;9494;1899;7247;3939;6789;2634;8504;2340;2087;8247;3262;1636;2781;1194;6911;5714;2594;4021;2585;2611;4027;3644;464;3991;4289;957;2955;2640;3954;2952;1142;4054;2247;3101;784;1197;1086;1306;1089;1288;1872;2119;2204;1306;1890;1806;1687;1477;1526;1797;1118;209;1461;1504;393;611;994;1339;1087;237;324;502;1082;300;914;958;712;963;832;410;885;765;352;852;801;261;25;453;622;82;678;522;828;591;321;465;485;443;86;509;328;124;335;40;26;102;236;153;4;132;117;186;125;63;141;39;99;92;82;18;47;11;26;8;26;24;23;18;19;19;18;15;12;9;9
2020-06-05;1903907;645771;236184;449256;240978;264150;234531;187400;167156;110026;190312;184924;146361;43434;168340;93983;95748;36635;84177;60391;95947;21037;65495;58907;29521;41575;42939;9846;47358;31115;20626;46868;26542;37642;33969;30644;12312;37183;17562;15086;30936;18708;12728;15463;25410;20103;25163;16958;13835;18969;11844;6485;11817;16843;5971;9168;11667;9935;11719;6860;8071;9247;12075;9529;1936;7252;4007;7392;2912;8522;2474;2145;8266;3431;1805;2849;1228;6941;5865;2606;4155;2627;2790;4032;3764;464;4060;4370;975;3101;2740;3970;2967;1147;4123;2247;3102;883;1212;1087;1312;1089;1451;1883;2133;2204;1306;1910;1806;1694;1479;1526;1801;1118;239;1485;1504;409;635;994;1368;1087;265;324;536;1085;305;929;960;712;966;834;420;888;784;354;852;805;261;25;469;625;90;680;557;836;595;334;485;499;443;86;509;328;124;337;40;26;102;236;153;4;132;117;191;125;63;141;39;99;92;82;19;48;11;26;8;26;24;23;18;19;19;18;15;12;9;9
2020-06-06;1926639;672846;246622;458102;241310;264944;234801;191758;169425;113619;190891;185450;160351;45973;169218;98943;98869;38027;84186;63026;96475;22020;67195;59072;30514;42728;43887;11098;47541;32612;21340;47751;27101;38268;34351;31131;12511;37527;17752;16016;30956;19195;13358;16004;25986;20290;25183;17000;14383;19551;12233;6792;12364;16898;6155;9462;11741;10050;11776;7239;8151;9511;12124;9567;1974;7259;4094;7599;3235;8531;2600;2316;8303;3557;1934;2934;1263;6964;6081;2606;4249;2711;2915;4035;3878;464;4117;4453;1026;3101;3072;3990;2980;1158;4169;2247;3104;947;1232;1090;1320;1089;1570;1901;2173;2289;1306;1931;1806;1705;1484;1528;1814;1118;256;1523;1504;409;683;994;1368;1087;279;324;542;1086;322;946;960;712;970;845;431;888;795;409;852;808;261;29;482;627;100;680;593;836;596;345;487;499;443;88;509;329;125;337;40;26;103;240;154;4;141;117;193;125;83;141;39;99;92;82;19;48;11;26;8;26;24;23;18;19;19;18;15;12;9;9
2020-06-07;1944370;691758;257486;467073;241550;265662;234998;196515;171789;117103;191234;185750;166756;48285;170132;103671;101914;39236;84191;65769;97178;22794;68790;59226;31186;43120;44730;12366;47780;34079;21895;48630;27599;38808;34693;31848;12694;37910;17863;16882;30965;19600;13643;16425;26561;20479;25201;17039;14763;20342;12486;7055;13130;16902;6327;9638;11823;10154;11814;7553;8224;9700;12148;9628;2007;7265;4331;7908;3448;8547;2767;2377;8322;3739;2020;3015;1318;6981;6081;2606;4328;2727;3025;4039;4016;472;4117;4529;1052;3101;3334;4008;2997;1194;4207;2247;3112;1049;1246;1135;1331;1089;1634;1903;2191;2334;1306;1939;1807;1714;1485;1528;1835;1118;256;1533;1504;438;683;1317;1368;1087;282;324;554;1088;333;969;964;712;973;845;439;889;808;424;852;809;261;29;484;629;122;680;616;837;598;359;495;513;443;91;509;331;141;337;40;26;103;242;154;4;141;117;193;126;83;141;39;99;92;82;19;59;11;26;8;27;24;23;18;19;19;18;15;12;9;9
2020-06-08;1961785;707412;265928;476043;241717;266756;235278;199696;173832;120102;191445;186109;171452;50879;171121;108317;105283;40719;84195;68504;97779;23620;70158;59348;32033;43378;45133;13481;47945;35444;22474;49453;28077;39376;34885;32510;12859;38296;18032;17486;30972;20126;13949;16854;27160;20604;25207;17060;15417;20917;12801;7502;13325;16968;6450;9910;11896;10265;11852;7876;8302;9807;12162;9697;2032;7267;4440;8060;3762;8561;2872;2473;8329;3881;2156;3104;1342;7001;6242;2704;4427;2810;3152;4040;4106;473;4216;4609;1094;3101;3538;4014;3049;1234;4278;2247;3119;1104;1263;1145;1350;1200;1850;1916;2200;2368;1306;1940;1807;1720;1485;1530;1857;1118;332;1547;1504;443;683;1604;1389;1087;287;324;567;1088;340;1001;970;712;973;845;451;890;831;433;852;812;288;31;496;630;128;687;646;839;599;370;497;513;443;92;509;332;144;337;42;28;103;244;154;4;141;117;194;126;83;141;39;99;92;82;19;59;11;26;8;27;24;23;18;19;19;18;15;12;9;9
2020-06-09;1979912;739503;276146;484630;241966;267915;235561;203736;175927;124301;191849;186506;175365;52991;172114;113702;108571;42078;84198;71675;98241;24761;71879;59437;33076;43917;45924;14268;48109;36829;22992;50265;28479;39904;35306;33140;13074;38514;18180;18198;30988;20415;14644;17233;27560;20749;25215;17111;15731;21459;13464;7866;13675;16979;6935;10201;11965;10382;11902;8191;8437;10025;12201;9751;2055;7274;4520;8312;4086;8576;2989;2632;8336;3995;2336;3191;1375;7025;6427;2728;4516;2889;3239;4046;4259;481;4258;4690;1138;3247;3662;4017;3058;1263;4331;2247;3121;1162;1299;1187;1368;1200;1850;1942;2205;2416;1306;1947;1807;1727;1486;1531;1859;1464;359;1586;1504;455;728;1604;1389;1087;314;324;585;1089;371;1025;972;712;974;846;463;891;845;453;852;818;305;31;524;632;137;688;657;844;605;383;501;514;443;96;509;332;146;337;42;28;103;246;156;4;141;117;194;126;83;141;39;99;92;82;20;59;11;26;8;27;24;23;18;19;19;18;15;12;9;9
2020-06-10;2000706;772416;286605;493023;242280;269101;235763;208823;177938;129184;192394;186522;181062;55421;173036;119536;112288;43682;84209;74865;98720;25987;73595;59569;34316;44440;46814;15414;48294;38284;23732;51066;29015;40507;35600;33823;13319;38965;18355;18887;31011;20808;15281;17889;27842;20945;25231;17146;16200;22142;13873;8221;14103;17005;7360;10201;12031;10484;11947;8530;8508;10321;12216;9824;2093;7285;4623;8681;4364;8594;3094;2738;8338;4181;2506;3274;1461;7040;6582;2775;4640;2993;3364;4049;4390;485;4258;4763;1162;3375;3796;4027;3068;1269;4373;2249;3125;1283;1341;1202;1388;1200;1888;1962;2211;2452;1306;1958;1807;1733;1488;1533;1869;1464;378;1667;1504;455;728;1604;1389;1087;320;324;615;1092;398;1062;974;712;974;847;476;891;863;472;852;827;305;31;560;635;144;691;665;846;605;397;522;611;443;113;509;332;152;337;48;28;103;248;156;4;162;117;194;126;83;141;41;99;96;82;20;59;11;26;8;27;24;23;18;19;19;18;15;12;9;9
2020-06-11;2023656;802828;297535;501800;242707;270108;236142;214788;180156;133974;192819;186691;186698;58568;174023;125933;116021;45212;84216;78052;99159;27373;75071;59711;35295;44440;48288;16675;48458;39726;24175;51816;29706;40986;35910;34432;13872;39387;18569;19954;31044;21437;16165;18586;28201;21182;25238;17187;16667;22890;14554;8561;14669;17034;7669;10358;12102;10589;12003;8882;8537;10727;12235;9855;2166;7289;4741;8681;4614;8608;3215;2814;8369;4404;2670;3373;1538;7064;6730;2832;4759;3086;3538;4052;4515;487;4372;4834;1203;3463;3941;4039;3088;1298;4398;2249;3125;1439;1385;1230;1402;1200;1952;1976;2219;2513;1306;1965;1807;1752;1488;1541;1877;1464;393;1722;1504;481;728;1670;1389;1087;332;324;657;1094;449;1085;975;712;974;847;494;892;890;489;852;831;305;31;591;640;168;691;679;848;611;410;524;632;443;118;509;332;164;337;48;28;103;260;158;4;162;117;197;126;85;141;41;99;96;82;20;62;11;26;8;27;24;23;18;19;19;18;15;12;9;9
2020-06-12;2048986;828810;308993;510761;243209;271162;236305;214788;182525;139196;193546;187226;193452;61927;175218;125933;119942;46858;84228;81523;99595;28764;76588;59819;36406;45778;49684;17770;48668;41303;24787;52520;30415;41499;36180;34952;13872;39850;18795;21071;31063;22008;16929;19211;28577;21404;25250;17250;17269;23546;15181;8982;15281;17064;8132;10856;12175;10698;12051;9218;8610;11093;12299;9938;2166;7294;4869;8681;5062;8620;3305;2879;8402;4684;2915;3481;1612;7073;6879;2893;4851;3191;3701;4055;4637;489;4426;4902;1240;3463;3941;4053;3108;1326;4441;2249;3129;1572;1416;1254;1422;1321;2044;2003;2233;2513;1306;1970;1807;1756;1490;1542;1880;1464;409;1752;1504;481;728;1670;1460;1093;343;324;697;1096;472;1103;980;712;978;847;510;892;915;509;853;843;388;31;632;645;187;694;686;848;614;421;525;639;443;130;509;333;164;337;48;28;103;261;159;4;163;117;197;126;85;141;41;99;96;82;20;62;11;26;8;27;24;23;18;19;19;18;15;12;9;9
2020-06-13;2074542;850514;320922;519458;243605;272050;236651;220749;184955;142690;194072;187267;201634;65736;176677;132405;123308;48746;84286;84379;100043;30295;78416;59918;37420;46356;50931;18950;48847;42980;25392;53241;31177;41990;36463;35466;14238;40197;18972;22077;31094;22572;17842;20059;29017;21679;25295;17293;17713;24102;15682;9491;16004;17078;8455;11118;12251;10810;12085;9570;8692;11459;12339;9991;2207;7320;4966;8681;5335;8628;3457;2904;8445;4848;3166;3603;1662;7087;7007;2893;4996;3266;3895;4063;4724;489;4484;4971;1252;3463;4165;4064;3112;1384;4449;2251;3134;1682;1464;1261;1442;1357;2057;2013;2238;2579;1306;1973;1808;1763;1492;1545;1884;1464;418;1776;1504;529;728;1693;1460;1094;356;324;726;1097;486;1132;980;712;980;847;541;892;953;553;853;851;412;32;705;646;196;694;694;848;615;446;530;659;443;138;509;334;170;337;60;28;103;261;159;4;176;117;197;128;85;141;65;99;96;82;20;66;11;26;8;27;24;23;18;19;19;18;15;12;9;9
2020-06-14;2094366;867624;332424;528267;243928;272857;236989;229736;187427;146837;194479;187518;208572;70038;178239;144478;127541;50939;84335;87520;100404;31577;79602;60029;38277;46751;51614;20209;48990;44598;25930;53973;31851;42294;36690;35920;14496;40604;19055;23481;31117;22962;18459;21418;29392;21999;25303;17369;18227;24766;16085;9845;16667;17109;8858;11964;12310;10919;12121;9957;8793;11740;12393;10024;2285;7335;5080;8681;5760;8631;3594;2978;8453;5084;3345;3720;1715;7104;7220;2893;5090;3290;4057;4070;4778;492;4532;5035;1272;3463;4165;4069;3121;1437;4465;2252;3135;1783;1521;1289;1446;1358;2057;2035;2248;2618;1306;1973;1810;1768;1495;1548;1889;1464;454;1809;1504;547;728;1693;1460;1096;383;325;750;1097;490;1169;983;712;980;848;582;894;961;583;853;864;442;32;728;649;208;694;696;850;617;458;530;661;443;140;509;334;177;337;60;28;103;261;159;4;176;123;197;128;85;141;96;99;96;82;20;66;11;26;8;27;24;23;18;19;19;18;15;12;9;9
2020-06-15;2114026;888271;343091;536484;244109;273888;237290;232992;189876;150264;194631;187682;213715;73533;179831;148921;132048;53063;84378;90619;100763;32785;80876;60100;39294;47322;52383;21315;49155;46289;26420;54680;32536;42636;37036;36431;15192;40818;19237;24524;31131;23271;19073;21422;29788;22165;25321;17439;19013;25527;16658;10272;17064;17135;9178;11964;12367;11031;12155;10324;8885;11879;12417;10064;2472;7347;5263;9864;6211;8647;3727;3062;8494;5439;3521;3826;1744;7108;7435;3040;5173;3341;4157;4072;4837;505;4572;5097;1290;4033;4441;4076;3134;1486;4501;2254;3135;1887;1590;1296;1464;1382;2222;2065;2262;2642;1306;1974;1811;1773;1496;1552;1905;1464;467;1860;1506;555;883;1693;1492;1110;387;326;760;1097;506;1176;985;712;980;848;612;894;979;609;853;879;483;32;844;650;229;694;705;850;621;498;531;662;445;142;509;334;177;337;60;30;103;262;159;4;176;123;197;128;85;141;109;99;97;82;21;67;11;26;8;27;24;23;18;19;19;18;15;12;9;9
2020-06-16;2137731;923189;354065;544725;244328;274971;237500;237156;192439;154863;194975;188252;218728;76334;181298;154760;136315;54931;84422;94481;101087;34159;82077;60155;40400;47943;53323;22700;49295;47856;26781;55369;33209;42982;37336;36958;15542;40969;19495;25269;31154;23686;19883;21962;30195;22415;25334;17484;19553;26310;17148;10706;17489;17189;9656;12193;12426;11147;12198;10662;8931;12254;12450;10111;2562;7370;5493;9864;6591;8660;3860;3150;8505;5679;3630;3941;1796;7112;7740;3085;5247;3453;4299;4075;4974;514;4639;5160;1317;4114;4547;4077;3148;1615;4539;2255;3135;2057;1672;1303;1473;1405;2410;2094;2273;2658;1664;1975;1812;1776;1499;1552;1915;1823;484;1885;1506;564;883;1776;1492;1125;391;326;781;1098;520;1225;985;712;1016;849;636;895;981;638;854;879;532;34;885;656;236;694;724;853;621;509;537;671;445;148;509;334;177;337;60;34;104;262;171;4;197;123;197;128;104;141;121;99;97;82;22;67;11;26;8;29;24;23;18;19;19;18;15;12;9;9
2020-06-17;2163290;955377;366946;552549;244683;275970;237828;240908;195051;159793;195433;188604;220628;80412;182727;160118;141234;57046;84458;98489;101491;35552;83174;60244;41431;48490;54562;24254;49412;49219;27238;56032;33986;43364;37672;37533;15877;41216;19783;26079;31187;24105;20685;22597;30701;22760;25341;17530;19961;26874;17735;11251;18033;17203;10299;12590;12522;11268;12257;10991;8997;12732;12494;10162;2657;7391;5682;9864;7177;8692;4044;3386;8515;6063;3759;4066;1871;7117;8020;3141;5369;3542;4482;4085;5100;555;4668;5221;1378;4229;4688;4078;3203;1756;4545;2258;3135;2223;1722;1308;1489;1412;2564;2120;2280;2696;1664;1977;1812;1778;1503;1561;1924;1823;500;1890;1507;572;883;1813;1492;1128;401;333;792;1104;563;1249;985;712;1020;849;639;899;987;651;854;888;572;36;902;662;261;696;732;854;626;516;544;683;445;155;509;335;178;337;79;34;104;262;171;4;197;123;201;128;104;141;131;99;97;82;22;67;11;26;8;29;24;23;18;19;19;18;15;12;9;9
